nameWithOwner,sshUrl,stargazers.totalCount,releases.totalCount,createdAt
zendesk/maxwell,git@github.com:zendesk/maxwell.git,3386,192,2015-02-09T22:06:13Z
google/data-transfer-project,git@github.com:google/data-transfer-project.git,3382,48,2018-01-04T21:27:57Z
apache/kylin,git@github.com:apache/kylin.git,3374,0,2015-01-03T08:00:05Z
alamkanak/Android-Week-View,git@github.com:alamkanak/Android-Week-View.git,3366,4,2014-09-17T10:07:12Z
itwanger/toBeBetterJavaer,git@github.com:itwanger/toBeBetterJavaer.git,3365,0,2018-11-08T00:35:56Z
jbloch/effective-java-3e-source-code,git@github.com:jbloch/effective-java-3e-source-code.git,3365,0,2018-08-03T20:48:35Z
jacoco/jacoco,git@github.com:jacoco/jacoco.git,3361,44,2012-07-08T21:45:13Z
ivacf/archi,git@github.com:ivacf/archi.git,3357,0,2015-09-11T16:13:34Z
jagrosh/MusicBot,git@github.com:jagrosh/MusicBot.git,3350,33,2016-08-14T18:46:29Z
sherxon/AlgoDS,git@github.com:sherxon/AlgoDS.git,3345,0,2016-12-16T17:01:22Z
oshi/oshi,git@github.com:oshi/oshi.git,3345,134,2012-02-10T12:46:48Z
abel533/MyBatis-Spring-Boot,git@github.com:abel533/MyBatis-Spring-Boot.git,3335,0,2015-12-19T09:57:22Z
xiaojieonly/Ehviewer_CN_SXJ,git@github.com:xiaojieonly/Ehviewer_CN_SXJ.git,3333,41,2020-11-09T06:14:31Z
ittianyu/BottomNavigationViewEx,git@github.com:ittianyu/BottomNavigationViewEx.git,3329,19,2016-11-12T08:39:38Z
vert-x3/vertx-examples,git@github.com:vert-x3/vertx-examples.git,3326,0,2015-02-24T17:42:44Z
GitLqr/LQRWeChat,git@github.com:GitLqr/LQRWeChat.git,3321,0,2017-02-07T06:32:40Z
hmkcode/Android,git@github.com:hmkcode/Android.git,3319,0,2013-09-02T16:12:28Z
rubensousa/PreviewSeekBar,git@github.com:rubensousa/PreviewSeekBar.git,3318,7,2017-01-24T23:52:44Z
luojilab/DDComponentForAndroid,git@github.com:luojilab/DDComponentForAndroid.git,3315,4,2017-09-07T05:48:44Z
PhilippC/keepass2android,git@github.com:PhilippC/keepass2android.git,3314,19,2017-09-20T18:42:02Z
apache/calcite,git@github.com:apache/calcite.git,3313,0,2014-06-25T07:00:07Z
iammert/ScalingLayout,git@github.com:iammert/ScalingLayout.git,3310,4,2017-10-01T12:28:34Z
actorapp/actor-platform,git@github.com:actorapp/actor-platform.git,3309,97,2015-06-21T00:29:57Z
osmandapp/OsmAnd,git@github.com:osmandapp/OsmAnd.git,3309,1,2011-01-15T19:59:44Z
shekhargulati/99-problems,git@github.com:shekhargulati/99-problems.git,3309,0,2015-11-22T05:56:33Z
KunMinX/Linkage-RecyclerView,git@github.com:KunMinX/Linkage-RecyclerView.git,3301,0,2019-04-22T04:39:46Z
jindrapetrik/jpexs-decompiler,git@github.com:jindrapetrik/jpexs-decompiler.git,3299,121,2014-05-10T17:20:56Z
youlookwhat/DesignPattern,git@github.com:youlookwhat/DesignPattern.git,3290,0,2016-10-21T10:59:32Z
kevinsawicki/http-request,git@github.com:kevinsawicki/http-request.git,3284,0,2011-10-21T19:54:58Z
apache/nifi,git@github.com:apache/nifi.git,3281,0,2014-12-12T08:00:05Z
uber/AutoDispose,git@github.com:uber/AutoDispose.git,3276,2,2016-12-22T18:46:11Z
KingJA/LoadSir,git@github.com:KingJA/LoadSir.git,3273,6,2017-09-02T08:32:15Z
ddd-by-examples/library,git@github.com:ddd-by-examples/library.git,3267,0,2019-01-11T09:14:03Z
201206030/novel,git@github.com:201206030/novel.git,3266,9,2019-11-11T01:13:52Z
apache/maven,git@github.com:apache/maven.git,3264,3,2009-05-21T03:22:03Z
killme2008/aviatorscript,git@github.com:killme2008/aviatorscript.git,3262,47,2011-03-29T12:48:47Z
fuzhengwei/small-spring,git@github.com:fuzhengwei/small-spring.git,3258,0,2021-05-15T06:07:28Z
fyhertz/libstreaming,git@github.com:fyhertz/libstreaming.git,3254,0,2013-01-30T21:24:47Z
google/volley,git@github.com:google/volley.git,3245,9,2017-01-24T17:39:33Z
java-aodeng/hope-boot,git@github.com:java-aodeng/hope-boot.git,3239,2,2018-10-17T07:50:48Z
bluelinelabs/LoganSquare,git@github.com:bluelinelabs/LoganSquare.git,3239,0,2015-02-17T03:24:12Z
tangqi92/Android-Tips,git@github.com:tangqi92/Android-Tips.git,3236,0,2015-09-10T09:01:47Z
DV8FromTheWorld/JDA,git@github.com:DV8FromTheWorld/JDA.git,3236,60,2015-12-12T13:57:32Z
UnevenSoftware/LeafPic,git@github.com:UnevenSoftware/LeafPic.git,3236,7,2016-01-07T17:24:12Z
huburt-Hu/NewbieGuide,git@github.com:huburt-Hu/NewbieGuide.git,3232,20,2017-07-28T06:54:05Z
ragunathjawahar/android-saripaar,git@github.com:ragunathjawahar/android-saripaar.git,3230,3,2012-09-08T11:52:30Z
chenBingX/SuperTextView,git@github.com:chenBingX/SuperTextView.git,3230,33,2017-04-17T11:32:41Z
spockframework/spock,git@github.com:spockframework/spock.git,3228,19,2010-12-12T19:02:34Z
apache/iceberg,git@github.com:apache/iceberg.git,3224,6,2018-11-19T16:26:46Z
undertow-io/undertow,git@github.com:undertow-io/undertow.git,3219,0,2012-07-19T00:52:44Z
DTStack/chunjun,git@github.com:DTStack/chunjun.git,3218,27,2018-04-03T12:44:58Z
flutter-webrtc/flutter-webrtc,git@github.com:flutter-webrtc/flutter-webrtc.git,3211,46,2018-03-07T02:26:03Z
bauerca/drag-sort-listview,git@github.com:bauerca/drag-sort-listview.git,3210,0,2012-06-01T06:32:13Z
anggrayudi/android-hidden-api,git@github.com:anggrayudi/android-hidden-api.git,3207,1,2015-09-16T11:58:33Z
rubenlagus/TelegramBots,git@github.com:rubenlagus/TelegramBots.git,3205,74,2016-01-14T00:13:07Z
eishay/jvm-serializers,git@github.com:eishay/jvm-serializers.git,3204,0,2010-04-25T03:12:00Z
bilibili/boxing,git@github.com:bilibili/boxing.git,3203,1,2017-01-22T07:04:34Z
daimajia/AndroidViewHover,git@github.com:daimajia/AndroidViewHover.git,3198,4,2014-08-08T12:04:43Z
alibaba/Alink,git@github.com:alibaba/Alink.git,3197,18,2018-09-30T06:36:11Z
eleme/UETool,git@github.com:eleme/UETool.git,3196,10,2018-05-16T08:13:17Z
pengjianbo/GalleryFinal,git@github.com:pengjianbo/GalleryFinal.git,3190,4,2015-09-21T07:01:17Z
BelooS/ChipsLayoutManager,git@github.com:BelooS/ChipsLayoutManager.git,3190,11,2016-08-03T19:23:43Z
chrisbanes/ActionBar-PullToRefresh,git@github.com:chrisbanes/ActionBar-PullToRefresh.git,3183,0,2013-06-04T14:44:53Z
WritingMinds/ffmpeg-android-java,git@github.com:WritingMinds/ffmpeg-android-java.git,3182,8,2014-09-11T10:12:09Z
yangfuhai/afinal,git@github.com:yangfuhai/afinal.git,3179,0,2012-10-17T08:10:00Z
VaughnVernon/IDDD_Samples,git@github.com:VaughnVernon/IDDD_Samples.git,3178,0,2013-04-08T22:12:57Z
vaticle/typedb,git@github.com:vaticle/typedb.git,3176,86,2016-07-11T23:59:57Z
yanzhenjie/AndServer,git@github.com:yanzhenjie/AndServer.git,3169,0,2016-06-14T00:52:52Z
facebookarchive/network-connection-class,git@github.com:facebookarchive/network-connection-class.git,3168,2,2015-03-18T02:16:43Z
jfinal/jfinal,git@github.com:jfinal/jfinal.git,3165,0,2012-04-25T08:48:48Z
zzz40500/GsonFormat,git@github.com:zzz40500/GsonFormat.git,3165,4,2014-10-31T14:16:39Z
amulyakhare/TextDrawable,git@github.com:amulyakhare/TextDrawable.git,3165,0,2014-10-19T09:56:45Z
uber/NullAway,git@github.com:uber/NullAway.git,3158,0,2017-09-01T17:35:57Z
alibaba/cobar,git@github.com:alibaba/cobar.git,3158,1,2014-01-15T11:20:09Z
immutables/immutables,git@github.com:immutables/immutables.git,3147,7,2013-07-07T13:48:23Z
lenve/JavaEETest,git@github.com:lenve/JavaEETest.git,3145,0,2016-12-13T02:13:58Z
woxingxiao/BubbleSeekBar,git@github.com:woxingxiao/BubbleSeekBar.git,3144,12,2016-11-03T14:31:05Z
dariuszseweryn/RxAndroidBle,git@github.com:dariuszseweryn/RxAndroidBle.git,3144,53,2016-02-04T13:42:02Z
trojan-gfw/igniter,git@github.com:trojan-gfw/igniter.git,3141,33,2018-11-08T22:19:03Z
Skykai521/StickerCamera,git@github.com:Skykai521/StickerCamera.git,3140,0,2015-07-05T14:12:43Z
nicolasgramlich/AndEngine,git@github.com:nicolasgramlich/AndEngine.git,3138,0,2011-11-22T14:20:11Z
jMonkeyEngine/jmonkeyengine,git@github.com:jMonkeyEngine/jmonkeyengine.git,3137,48,2014-03-20T22:29:28Z
hitherejoe/animate,git@github.com:hitherejoe/animate.git,3137,0,2015-11-16T15:06:22Z
dingjikerbo/Android-BluetoothKit,git@github.com:dingjikerbo/Android-BluetoothKit.git,3136,0,2015-10-08T09:07:33Z
react-native-share/react-native-share,git@github.com:react-native-share/react-native-share.git,3135,91,2015-09-30T02:27:34Z
airbnb/native-navigation,git@github.com:airbnb/native-navigation.git,3133,0,2016-09-16T17:16:56Z
tronprotocol/java-tron,git@github.com:tronprotocol/java-tron.git,3127,68,2017-12-26T10:20:38Z
spring-cloud/spring-cloud-kubernetes,git@github.com:spring-cloud/spring-cloud-kubernetes.git,3126,0,2016-12-13T21:36:25Z
danylovolokh/VideoPlayerManager,git@github.com:danylovolokh/VideoPlayerManager.git,3124,0,2015-07-09T21:32:15Z
tianshiyeben/wgcloud,git@github.com:tianshiyeben/wgcloud.git,3122,12,2019-01-15T02:02:21Z
aragozin/jvm-tools,git@github.com:aragozin/jvm-tools.git,3117,0,2012-04-28T09:28:32Z
ikarus23/MifareClassicTool,git@github.com:ikarus23/MifareClassicTool.git,3115,2,2013-02-12T15:39:03Z
yipianfengye/android-adDialog,git@github.com:yipianfengye/android-adDialog.git,3115,0,2016-08-02T08:00:57Z
awaitility/awaitility,git@github.com:awaitility/awaitility.git,3114,0,2010-01-22T15:12:52Z
crazyandcoder/citypicker,git@github.com:crazyandcoder/citypicker.git,3113,4,2016-05-12T01:21:33Z
Red5/red5-server,git@github.com:Red5/red5-server.git,3112,64,2013-11-19T05:04:10Z
FasterXML/jackson-databind,git@github.com:FasterXML/jackson-databind.git,3111,0,2011-12-23T07:17:41Z
hongyangAndroid/Highlight,git@github.com:hongyangAndroid/Highlight.git,3110,0,2015-10-08T15:03:40Z
guoguibing/librec,git@github.com:guoguibing/librec.git,3109,3,2014-01-09T16:06:11Z
android-notes/Cockroach,git@github.com:android-notes/Cockroach.git,3107,1,2017-02-14T03:43:51Z
requery/requery,git@github.com:requery/requery.git,3106,43,2015-11-14T00:45:31Z
jetlinks/jetlinks-community,git@github.com:jetlinks/jetlinks-community.git,3104,15,2020-01-02T07:27:34Z
watabou/pixel-dungeon,git@github.com:watabou/pixel-dungeon.git,3104,0,2014-07-26T17:34:32Z
java8/Java8InAction,git@github.com:java8/Java8InAction.git,3077,0,2013-10-28T23:59:40Z
PojavLauncherTeam/PojavLauncher,git@github.com:PojavLauncherTeam/PojavLauncher.git,3077,123,2020-03-11T03:22:54Z
RipMeApp/ripme,git@github.com:RipMeApp/ripme.git,3068,126,2017-01-06T17:12:09Z
gabrielemariotti/RecyclerViewItemAnimators,git@github.com:gabrielemariotti/RecyclerViewItemAnimators.git,3063,0,2014-08-22T00:24:43Z
zhou-you/RxEasyHttp,git@github.com:zhou-you/RxEasyHttp.git,3051,0,2017-06-07T09:33:47Z
zaaach/CityPicker,git@github.com:zaaach/CityPicker.git,3049,2,2016-02-27T09:11:27Z
sofastack/sofa-jarslink,git@github.com:sofastack/sofa-jarslink.git,3048,2,2018-02-02T06:02:09Z
zwwill/yanxuan-weex-demo,git@github.com:zwwill/yanxuan-weex-demo.git,3044,0,2017-09-05T11:48:42Z
MindorksOpenSource/PRDownloader,git@github.com:MindorksOpenSource/PRDownloader.git,3040,5,2017-11-11T19:29:38Z
keyboardsurfer/Crouton,git@github.com:keyboardsurfer/Crouton.git,3039,8,2012-08-03T11:04:36Z
florent37/ShapeOfView,git@github.com:florent37/ShapeOfView.git,3036,0,2018-02-18T12:14:06Z
nextcloud/android,git@github.com:nextcloud/android.git,3034,193,2016-06-06T21:23:36Z
xmuSistone/ViewpagerTransition,git@github.com:xmuSistone/ViewpagerTransition.git,3033,1,2016-09-19T05:38:45Z
JCTools/JCTools,git@github.com:JCTools/JCTools.git,3032,15,2013-11-10T18:04:40Z
jgilfelt/android-viewbadger,git@github.com:jgilfelt/android-viewbadger.git,3030,0,2011-09-27T22:50:57Z
Marswin/MarsDaemon,git@github.com:Marswin/MarsDaemon.git,3030,0,2015-12-25T03:21:41Z
gouthampradhan/leetcode,git@github.com:gouthampradhan/leetcode.git,3029,0,2017-03-09T10:30:30Z
phodal/migration,git@github.com:phodal/migration.git,3024,0,2020-01-08T02:11:38Z
mplushnikov/lombok-intellij-plugin,git@github.com:mplushnikov/lombok-intellij-plugin.git,3019,116,2013-10-09T21:49:01Z
evrencoskun/TableView,git@github.com:evrencoskun/TableView.git,3010,12,2017-06-13T04:29:44Z
dmytrodanylyk/android-process-button,git@github.com:dmytrodanylyk/android-process-button.git,3008,1,2014-05-02T20:39:23Z
pedrovgs/DraggablePanel,git@github.com:pedrovgs/DraggablePanel.git,3004,10,2014-04-13T11:40:54Z
nayuki/QR-Code-generator,git@github.com:nayuki/QR-Code-generator.git,3000,3,2016-04-15T02:19:41Z
ZieIony/Carbon,git@github.com:ZieIony/Carbon.git,2999,2,2015-02-04T23:11:18Z
facebookarchive/react-native-fbsdk,git@github.com:facebookarchive/react-native-fbsdk.git,2996,22,2015-08-03T17:10:14Z
jd-alexander/LikeButton,git@github.com:jd-alexander/LikeButton.git,2992,14,2015-12-23T17:49:46Z
jtablesaw/tablesaw,git@github.com:jtablesaw/tablesaw.git,2989,79,2016-01-01T14:58:28Z
ververica/flink-cdc-connectors,git@github.com:ververica/flink-cdc-connectors.git,2988,10,2020-07-27T19:23:33Z
lovetuzitong/MultiImageSelector,git@github.com:lovetuzitong/MultiImageSelector.git,2986,2,2015-04-08T10:12:50Z
yui/yuicompressor,git@github.com:yui/yuicompressor.git,2986,1,2008-12-05T19:13:24Z
stephanenicolas/robospice,git@github.com:stephanenicolas/robospice.git,2980,1,2012-09-19T14:09:37Z
yarolegovich/SlidingRootNav,git@github.com:yarolegovich/SlidingRootNav.git,2978,1,2017-03-26T22:58:48Z
mxdldev/android-mvp-mvvm-flytour,git@github.com:mxdldev/android-mvp-mvvm-flytour.git,2978,11,2018-12-25T10:42:31Z
guolindev/booksource,git@github.com:guolindev/booksource.git,2977,0,2016-10-04T02:55:57Z
KeepSafe/dexcount-gradle-plugin,git@github.com:KeepSafe/dexcount-gradle-plugin.git,2977,20,2015-06-04T03:33:17Z
jasonross/Nuwa,git@github.com:jasonross/Nuwa.git,2966,0,2015-11-11T14:48:23Z
Mojang/brigadier,git@github.com:Mojang/brigadier.git,2962,3,2014-09-15T08:48:24Z
yusugomori/DeepLearning,git@github.com:yusugomori/DeepLearning.git,2959,0,2013-01-01T16:23:53Z
sofastack/sofa-jraft,git@github.com:sofastack/sofa-jraft.git,2958,24,2019-03-04T10:13:43Z
ltsopensource/light-task-scheduler,git@github.com:ltsopensource/light-task-scheduler.git,2955,29,2014-10-24T12:53:14Z
JackyAndroid/AndroidChromium,git@github.com:JackyAndroid/AndroidChromium.git,2954,2,2016-07-04T07:28:36Z
allure-framework/allure2,git@github.com:allure-framework/allure2.git,2952,53,2016-05-27T14:06:05Z
bitcoin-wallet/bitcoin-wallet,git@github.com:bitcoin-wallet/bitcoin-wallet.git,2952,18,2012-03-31T17:06:47Z
spring-io/initializr,git@github.com:spring-io/initializr.git,2942,12,2013-06-07T16:02:22Z
eclipse-openj9/openj9,git@github.com:eclipse-openj9/openj9.git,2941,33,2017-08-25T13:46:07Z
edmodo/cropper,git@github.com:edmodo/cropper.git,2930,0,2013-07-24T21:59:06Z
szerhusenBC/jwt-spring-security-demo,git@github.com:szerhusenBC/jwt-spring-security-demo.git,2930,3,2016-03-20T19:16:17Z
CrawlScript/WebCollector,git@github.com:CrawlScript/WebCollector.git,2924,0,2014-07-12T03:16:12Z
IoT-Technology/IoT-Technical-Guide,git@github.com:IoT-Technology/IoT-Technical-Guide.git,2915,0,2019-04-02T01:52:44Z
googlesamples/android-vision,git@github.com:googlesamples/android-vision.git,2910,0,2015-07-01T21:40:31Z
angryip/ipscan,git@github.com:angryip/ipscan.git,2904,28,2011-06-28T20:58:48Z
zhpanvip/BannerViewPager,git@github.com:zhpanvip/BannerViewPager.git,2904,50,2017-03-28T09:11:11Z
javaee/jersey,git@github.com:javaee/jersey.git,2902,30,2012-05-18T11:38:25Z
bmelnychuk/AndroidTreeView,git@github.com:bmelnychuk/AndroidTreeView.git,2901,0,2015-02-11T02:48:05Z
apache/logging-log4j2,git@github.com:apache/logging-log4j2.git,2900,0,2013-06-12T07:00:19Z
udacity/Sunshine-Version-2,git@github.com:udacity/Sunshine-Version-2.git,2897,0,2015-03-05T01:48:44Z
cSploit/android,git@github.com:cSploit/android.git,2896,33,2014-10-04T05:53:29Z
geftimov/android-pathview,git@github.com:geftimov/android-pathview.git,2894,2,2015-01-20T15:21:06Z
iwgang/CountdownView,git@github.com:iwgang/CountdownView.git,2890,3,2015-10-12T07:46:28Z
ManuelPeinado/FadingActionBar,git@github.com:ManuelPeinado/FadingActionBar.git,2887,0,2013-05-25T11:50:00Z
mmin18/RealtimeBlurView,git@github.com:mmin18/RealtimeBlurView.git,2887,0,2016-09-21T15:59:51Z
ant-media/Ant-Media-Server,git@github.com:ant-media/Ant-Media-Server.git,2878,40,2017-03-01T08:21:13Z
charles2gan/GDA-android-reversing-Tool,git@github.com:charles2gan/GDA-android-reversing-Tool.git,2876,32,2017-10-31T08:18:29Z
zq2599/blog_demos,git@github.com:zq2599/blog_demos.git,2873,0,2017-04-09T04:51:56Z
s4kibs4mi/java-developer-roadmap,git@github.com:s4kibs4mi/java-developer-roadmap.git,2869,0,2019-04-23T06:42:13Z
Dimezis/BlurView,git@github.com:Dimezis/BlurView.git,2868,25,2016-04-21T16:00:07Z
sublimehq/Packages,git@github.com:sublimehq/Packages.git,2865,0,2015-06-13T04:17:44Z
race604/FlyRefresh,git@github.com:race604/FlyRefresh.git,2865,2,2015-05-28T10:19:34Z
JackyAndroid/AndroidTVLauncher,git@github.com:JackyAndroid/AndroidTVLauncher.git,2858,3,2016-03-27T08:59:19Z
camunda/camunda-bpm-platform,git@github.com:camunda/camunda-bpm-platform.git,2855,0,2013-01-03T10:10:31Z
YahooArchive/anthelion,git@github.com:YahooArchive/anthelion.git,2854,0,2015-10-27T00:42:01Z
nanchen2251/RxJava2Examples,git@github.com:nanchen2251/RxJava2Examples.git,2854,0,2017-06-19T05:38:45Z
rememberber/WePush,git@github.com:rememberber/WePush.git,2854,50,2017-06-23T09:03:36Z
jiajunhui/PlayerBase,git@github.com:jiajunhui/PlayerBase.git,2854,18,2017-03-28T10:19:51Z
bastillion-io/Bastillion,git@github.com:bastillion-io/Bastillion.git,2853,17,2013-02-07T23:11:49Z
saulmm/Android-Material-Examples,git@github.com:saulmm/Android-Material-Examples.git,2853,0,2014-10-13T16:13:02Z
SpecialCyCi/AndroidResideMenu,git@github.com:SpecialCyCi/AndroidResideMenu.git,2852,7,2013-12-14T15:25:49Z
nic-delhi/AarogyaSetu_Android,git@github.com:nic-delhi/AarogyaSetu_Android.git,2848,0,2020-05-26T17:36:26Z
halirutan/IntelliJ-Key-Promoter-X,git@github.com:halirutan/IntelliJ-Key-Promoter-X.git,2848,21,2017-07-28T22:09:25Z
openaphid/android-flip,git@github.com:openaphid/android-flip.git,2847,0,2012-05-22T07:48:41Z
sockeqwe/AdapterDelegates,git@github.com:sockeqwe/AdapterDelegates.git,2846,18,2015-07-29T11:19:56Z
googlesamples/google-services,git@github.com:googlesamples/google-services.git,2846,0,2015-05-20T22:45:11Z
jiangqqlmj/FastDev4Android,git@github.com:jiangqqlmj/FastDev4Android.git,2845,4,2015-10-22T05:22:53Z
jenkinsci/blueocean-plugin,git@github.com:jenkinsci/blueocean-plugin.git,2844,36,2016-01-23T18:02:45Z
ferredoxin/QNotified,git@github.com:ferredoxin/QNotified.git,2843,28,2019-03-24T05:12:41Z
w446108264/XhsEmoticonsKeyboard,git@github.com:w446108264/XhsEmoticonsKeyboard.git,2841,7,2015-03-06T02:39:34Z
geoserver/geoserver,git@github.com:geoserver/geoserver.git,2836,15,2011-11-10T19:56:06Z
AxonFramework/AxonFramework,git@github.com:AxonFramework/AxonFramework.git,2836,97,2011-12-02T16:04:42Z
AweiLoveAndroid/CommonDevKnowledge,git@github.com:AweiLoveAndroid/CommonDevKnowledge.git,2836,0,2017-12-15T03:00:08Z
donglua/PhotoPicker,git@github.com:donglua/PhotoPicker.git,2836,13,2015-06-25T16:53:50Z
jprante/elasticsearch-jdbc,git@github.com:jprante/elasticsearch-jdbc.git,2835,19,2012-06-02T23:17:56Z
Sayi/poi-tl,git@github.com:Sayi/poi-tl.git,2834,12,2015-03-20T06:47:52Z
fengjundev/Android-Skin-Loader,git@github.com:fengjundev/Android-Skin-Loader.git,2829,0,2015-07-01T07:36:33Z
apache/curator,git@github.com:apache/curator.git,2828,0,2014-03-03T08:00:07Z
liuyangming/ByteTCC,git@github.com:liuyangming/ByteTCC.git,2826,17,2016-02-12T11:51:14Z
FinalTeam/RxGalleryFinal,git@github.com:FinalTeam/RxGalleryFinal.git,2825,1,2016-04-22T01:41:15Z
KeepSafe/ReLinker,git@github.com:KeepSafe/ReLinker.git,2822,12,2015-10-15T18:23:00Z
diffplug/spotless,git@github.com:diffplug/spotless.git,2820,0,2015-04-27T19:10:58Z
mzule/ActivityRouter,git@github.com:mzule/ActivityRouter.git,2820,3,2016-04-08T02:27:14Z
spotbugs/spotbugs,git@github.com:spotbugs/spotbugs.git,2818,55,2016-11-04T22:18:08Z
sunfusheng/StickyHeaderListView,git@github.com:sunfusheng/StickyHeaderListView.git,2818,0,2016-04-22T11:39:25Z
JulienGenoud/android-percent-support-lib-sample,git@github.com:JulienGenoud/android-percent-support-lib-sample.git,2817,2,2015-06-26T12:44:38Z
MindorksOpenSource/android-mvvm-architecture,git@github.com:MindorksOpenSource/android-mvvm-architecture.git,2814,0,2017-07-07T08:34:07Z
pytorch/serve,git@github.com:pytorch/serve.git,2814,13,2019-10-03T03:17:43Z
googlearchive/android-Camera2Basic,git@github.com:googlearchive/android-Camera2Basic.git,2809,0,2014-06-26T15:53:00Z
JoanZapata/android-pdfview,git@github.com:JoanZapata/android-pdfview.git,2806,0,2012-11-21T16:19:38Z
google/binnavi,git@github.com:google/binnavi.git,2805,3,2015-08-19T12:20:24Z
Teevity/ice,git@github.com:Teevity/ice.git,2802,3,2013-06-14T20:56:13Z
square/flow,git@github.com:square/flow.git,2801,0,2013-09-12T22:20:16Z
shopizer-ecommerce/shopizer,git@github.com:shopizer-ecommerce/shopizer.git,2799,16,2012-11-21T03:42:39Z
tyzlmjj/PagerBottomTabStrip,git@github.com:tyzlmjj/PagerBottomTabStrip.git,2794,12,2015-08-23T02:35:28Z
